cost_bps,Sharpe,CAGR,MaxDD,AvgTurnover,TotalCost,AvgGrossExposure,PctInvested
0.0,0.6679388394989262,0.04327673516405217,-0.12238820569123798,0.3229713795431931,0.0,0.16148568977159655,0.17614314115308152
2.0,0.41173627518566336,0.026431998639528054,-0.17133857359222093,0.3229713795431931,0.3249092078204523,0.16148568977159655,0.17614314115308152
5.0,0.026405089538026436,0.0016734718372310997,-0.28952420475483553,0.3229713795431931,0.8122730195511307,0.16148568977159655,0.17614314115308152
10.0,-0.6152996785696146,-0.03827075754288867,-0.5847128457309783,0.3229713795431931,1.6245460391022615,0.16148568977159655,0.17614314115308152
20.0,-1.8752857921429964,-0.11344410871801147,-0.9107105796525916,0.3229713795431931,3.249092078204523,0.16148568977159655,0.17614314115308152
